file,gender,race,makeup,time,happiness,age
002126.jpg,male,caucasian,nomakeup,modernphoto,slightlyhappy,43
002127.jpg,female,asian,nomakeup,modernphoto,slightlyhappy,40
002128.jpg,male,caucasian,nomakeup,modernphoto,neutral,60
002129.jpg,female,caucasian,makeup,modernphoto,slightlyhappy,17
002130.jpg,female,caucasian,nomakeup,modernphoto,slightlyhappy,37
002131.jpg,male,caucasian,nomakeup,modernphoto,slightlyhappy,16
002132.jpg,male,caucasian,nomakeup,modernphoto,neutral,4
002133.jpg,female,caucasian,makeup,modernphoto,slightlyhappy,36
002134.jpg,male,caucasian,nomakeup,modernphoto,neutral,30
002135.jpg,male,asian,nomakeup,modernphoto,neutral,26
002136.jpg,male,caucasian,nomakeup,modernphoto,slightlyhappy,30
002137.jpg,male,caucasian,nomakeup,modernphoto,slightlyhappy,71
002138.jpg,female,caucasian,makeup,modernphoto,slightlyhappy,17
002139.jpg,female,caucasian,makeup,modernphoto,slightlyhappy,26
002140.jpg,female,caucasian,makeup,modernphoto,slightlyhappy,50
002141.jpg,male,caucasian,nomakeup,modernphoto,slightlyhappy,24
002142.jpg,male,caucasian,nomakeup,modernphoto,neutral,67
002143.jpg,female,asian,nomakeup,modernphoto,neutral,40
002144.jpg,male,caucasian,nomakeup,modernphoto,neutral,62
002145.jpg,female,caucasian,makeup,modernphoto,neutral,31
002146.jpg,male,caucasian,nomakeup,modernphoto,happy,25
002147.jpg,male,caucasian,nomakeup,modernphoto,slightlyhappy,19
002148.jpg,female,caucasian,makeup,modernphoto,happy,31
002149.jpg,male,caucasian,nomakeup,modernphoto,neutral,38
002150.jpg,male,caucasian,nomakeup,modernphoto,neutral,15
002151.jpg,male,caucasian,nomakeup,modernphoto,slightlyhappy,41
002152.jpg,female,caucasian,nomakeup,modernphoto,slightlyhappy,25
002153.jpg,female,caucasian,makeup,modernphoto,happy,32
002154.jpg,female,caucasian,makeup,modernphoto,slightlyhappy,28
002155.jpg,male,caucasian,nomakeup,modernphoto,happy,19
002156.jpg,female,caucasian,makeup,modernphoto,neutral,32
002157.jpg,male,caucasian,nomakeup,modernphoto,other,31
002158.jpg,female,caucasian,nomakeup,modernphoto,happy,6
002159.jpg,female,caucasian,nomakeup,modernphoto,neutral,62
002160.jpg,male,caucasian,nomakeup,modernphoto,slightlyhappy,21
002161.jpg,female,caucasian,nomakeup,modernphoto,happy,55
002162.jpg,male,caucasian,nomakeup,modernphoto,neutral,15
002163.jpg,male,caucasian,nomakeup,modernphoto,slightlyhappy,29
002164.jpg,male,caucasian,nomakeup,modernphoto,slightlyhappy,4
002165.jpg,male,caucasian,nomakeup,modernphoto,neutral,16
002166.jpg,female,asian,nomakeup,modernphoto,slightlyhappy,16
002167.jpg,male,caucasian,nomakeup,modernphoto,slightlyhappy,56
002168.jpg,female,caucasian,nomakeup,modernphoto,slightlyhappy,39
002169.jpg,female,caucasian,makeup,modernphoto,happy,45
002170.jpg,female,asian,makeup,modernphoto,slightlyhappy,28
002171.jpg,female,caucasian,makeup,modernphoto,neutral,18
002172.jpg,female,caucasian,makeup,modernphoto,slightlyhappy,28
002173.jpg,male,asian,nomakeup,modernphoto,slightlyhappy,19
002174.jpg,female,caucasian,nomakeup,modernphoto,neutral,22
002175.jpg,female,caucasian,nomakeup,modernphoto,slightlyhappy,19
002176.jpg,male,caucasian,nomakeup,modernphoto,neutral,37
002177.jpg,male,asian,nomakeup,modernphoto,slightlyhappy,18
002178.jpg,male,caucasian,nomakeup,modernphoto,neutral,50
002179.jpg,female,caucasian,nomakeup,modernphoto,slightlyhappy,49
002180.jpg,male,caucasian,nomakeup,modernphoto,slightlyhappy,27
002181.jpg,female,caucasian,nomakeup,modernphoto,slightlyhappy,21
002182.jpg,female,caucasian,makeup,modernphoto,slightlyhappy,14
002183.jpg,female,caucasian,makeup,modernphoto,slightlyhappy,19
002184.jpg,female,caucasian,nomakeup,modernphoto,slightlyhappy,29
002185.jpg,male,caucasian,nomakeup,modernphoto,neutral,26
002186.jpg,female,caucasian,makeup,modernphoto,slightlyhappy,19
002187.jpg,male,caucasian,nomakeup,modernphoto,neutral,2
002188.jpg,female,caucasian,makeup,modernphoto,neutral,85
002189.jpg,male,asian,nomakeup,modernphoto,neutral,30
002190.jpg,female,caucasian,makeup,modernphoto,happy,32
002191.jpg,female,caucasian,nomakeup,modernphoto,slightlyhappy,36
002192.jpg,female,caucasian,nomakeup,modernphoto,slightlyhappy,50
002193.jpg,male,caucasian,nomakeup,modernphoto,slightlyhappy,10
002194.jpg,male,caucasian,nomakeup,modernphoto,slightlyhappy,28
002195.jpg,female,caucasian,makeup,modernphoto,neutral,29
002196.jpg,male,caucasian,nomakeup,modernphoto,neutral,20
002197.jpg,male,caucasian,nomakeup,modernphoto,neutral,23
002198.jpg,male,caucasian,nomakeup,modernphoto,neutral,49
002199.jpg,male,caucasian,nomakeup,modernphoto,other,16
002200.jpg,male,caucasian,nomakeup,modernphoto,neutral,48
002201.jpg,female,caucasian,makeup,oldphoto,neutral,30
002202.jpg,male,caucasian,nomakeup,modernphoto,slightlyhappy,39
002203.jpg,female,caucasian,nomakeup,modernphoto,slightlyhappy,49
002204.jpg,female,caucasian,nomakeup,modernphoto,slightlyhappy,19
002205.jpg,male,asian,nomakeup,modernphoto,neutral,43
002206.jpg,male,caucasian,nomakeup,modernphoto,slightlyhappy,64
002207.jpg,male,caucasian,nomakeup,modernphoto,slightlyhappy,21
002208.jpg,male,caucasian,nomakeup,oldphoto,neutral,30
002209.jpg,male,caucasian,nomakeup,modernphoto,neutral,26
002210.jpg,male,caucasian,nomakeup,modernphoto,neutral,24
002211.jpg,male,caucasian,nomakeup,modernphoto,neutral,19
002212.jpg,male,caucasian,nomakeup,modernphoto,slightlyhappy,35
002213.jpg,male,caucasian,nomakeup,modernphoto,neutral,65
002214.jpg,male,caucasian,nomakeup,modernphoto,neutral,5
002215.jpg,female,caucasian,makeup,modernphoto,happy,21
002216.jpg,female,caucasian,makeup,modernphoto,neutral,13
002217.jpg,female,caucasian,makeup,modernphoto,slightlyhappy,13
002218.jpg,female,caucasian,nomakeup,modernphoto,neutral,18
002219.jpg,female,caucasian,nomakeup,modernphoto,neutral,17
002220.jpg,female,caucasian,nomakeup,modernphoto,neutral,11
002221.jpg,female,caucasian,nomakeup,modernphoto,slightlyhappy,37
002222.jpg,female,caucasian,makeup,modernphoto,neutral,25
002223.jpg,female,caucasian,makeup,modernphoto,slightlyhappy,34
002224.jpg,female,caucasian,makeup,modernphoto,neutral,34
002225.jpg,female,asian,nomakeup,modernphoto,slightlyhappy,42
002226.jpg,female,caucasian,makeup,modernphoto,neutral,42
002227.jpg,male,caucasian,nomakeup,modernphoto,happy,28
002228.jpg,female,caucasian,makeup,modernphoto,neutral,42
002229.jpg,male,caucasian,nomakeup,modernphoto,slightlyhappy,27
002230.jpg,male,caucasian,nomakeup,modernphoto,neutral,27
002231.jpg,male,caucasian,nomakeup,modernphoto,neutral,14
002232.jpg,female,caucasian,makeup,modernphoto,slightlyhappy,23
002233.jpg,male,caucasian,nomakeup,modernphoto,slightlyhappy,24
002234.jpg,female,caucasian,makeup,modernphoto,neutral,30
002235.jpg,female,caucasian,makeup,modernphoto,neutral,46
002236.jpg,male,caucasian,nomakeup,modernphoto,neutral,66
002237.jpg,male,caucasian,nomakeup,modernphoto,slightlyhappy,46
002238.jpg,female,caucasian,makeup,modernphoto,neutral,26
002239.jpg,male,caucasian,nomakeup,modernphoto,slightlyhappy,28
002240.jpg,male,caucasian,nomakeup,modernphoto,neutral,16
002241.jpg,male,caucasian,nomakeup,modernphoto,neutral,1
002242.jpg,female,caucasian,makeup,modernphoto,slightlyhappy,22
002243.jpg,female,afroamerican,makeup,modernphoto,happy,39
002244.jpg,male,caucasian,nomakeup,modernphoto,happy,30
002245.jpg,male,caucasian,nomakeup,modernphoto,neutral,36
002246.jpg,male,caucasian,nomakeup,oldphoto,neutral,23
002247.jpg,male,asian,nomakeup,modernphoto,neutral,21
002248.jpg,male,caucasian,nomakeup,modernphoto,slightlyhappy,27
002249.jpg,female,caucasian,makeup,modernphoto,happy,16
002250.jpg,male,caucasian,nomakeup,modernphoto,neutral,23
002251.jpg,female,caucasian,makeup,modernphoto,slightlyhappy,32
002252.jpg,female,caucasian,makeup,modernphoto,slightlyhappy,17
002253.jpg,male,caucasian,nomakeup,modernphoto,neutral,1
002254.jpg,male,caucasian,nomakeup,modernphoto,neutral,31
002255.jpg,female,caucasian,notclear,modernphoto,neutral,20
002256.jpg,male,caucasian,nomakeup,modernphoto,neutral,22
002257.jpg,male,caucasian,nomakeup,modernphoto,neutral,18
002258.jpg,male,caucasian,nomakeup,modernphoto,slightlyhappy,66
002259.jpg,male,caucasian,nomakeup,modernphoto,neutral,8
002260.jpg,female,caucasian,nomakeup,modernphoto,slightlyhappy,2
002261.jpg,female,caucasian,makeup,modernphoto,slightlyhappy,52
002262.jpg,female,caucasian,makeup,modernphoto,slightlyhappy,32
002263.jpg,female,caucasian,makeup,modernphoto,happy,15
002264.jpg,female,caucasian,makeup,oldphoto,neutral,16
002265.jpg,female,asian,notclear,modernphoto,happy,15
002266.jpg,female,caucasian,makeup,modernphoto,happy,40
002267.jpg,male,asian,nomakeup,modernphoto,happy,21
002268.jpg,female,caucasian,makeup,modernphoto,neutral,19
002269.jpg,female,caucasian,makeup,modernphoto,happy,18
002270.jpg,male,caucasian,nomakeup,modernphoto,slightlyhappy,28
002271.jpg,female,caucasian,makeup,modernphoto,slightlyhappy,26
002272.jpg,female,caucasian,makeup,modernphoto,slightlyhappy,22
002273.jpg,female,caucasian,makeup,modernphoto,happy,20
002274.jpg,male,afroamerican,nomakeup,modernphoto,neutral,20
002275.jpg,female,caucasian,makeup,modernphoto,slightlyhappy,35
002276.jpg,female,caucasian,makeup,modernphoto,neutral,54
002277.jpg,male,caucasian,nomakeup,modernphoto,neutral,13
002278.jpg,female,caucasian,makeup,modernphoto,slightlyhappy,50
002279.jpg,female,caucasian,makeup,modernphoto,neutral,18
002280.jpg,female,caucasian,nomakeup,modernphoto,neutral,90
002281.jpg,male,caucasian,nomakeup,modernphoto,neutral,37
002282.jpg,male,caucasian,nomakeup,modernphoto,neutral,15
002283.jpg,male,caucasian,nomakeup,modernphoto,slightlyhappy,6
002284.jpg,male,caucasian,nomakeup,modernphoto,neutral,51
002285.jpg,female,caucasian,nomakeup,modernphoto,slightlyhappy,50
002286.jpg,female,caucasian,nomakeup,modernphoto,slightlyhappy,48
002287.jpg,male,caucasian,nomakeup,modernphoto,neutral,37
002288.jpg,female,caucasian,nomakeup,modernphoto,slightlyhappy,59
002289.jpg,female,caucasian,nomakeup,modernphoto,neutral,72
002290.jpg,male,caucasian,nomakeup,modernphoto,neutral,80
002291.jpg,female,asian,nomakeup,modernphoto,slightlyhappy,24
002292.jpg,female,caucasian,makeup,modernphoto,neutral,55
002293.jpg,female,caucasian,makeup,modernphoto,slightlyhappy,22
002294.jpg,male,caucasian,nomakeup,modernphoto,neutral,4
002295.jpg,male,caucasian,nomakeup,modernphoto,neutral,40
002296.jpg,female,asian,nomakeup,modernphoto,slightlyhappy,29
002297.jpg,male,caucasian,nomakeup,modernphoto,slightlyhappy,21
002298.jpg,female,caucasian,makeup,modernphoto,slightlyhappy,30
002299.jpg,female,caucasian,makeup,modernphoto,slightlyhappy,20
002300.jpg,female,asian,makeup,modernphoto,slightlyhappy,35
002301.jpg,male,caucasian,nomakeup,modernphoto,slightlyhappy,5
002302.jpg,female,caucasian,nomakeup,modernphoto,slightlyhappy,17
002303.jpg,male,afroamerican,nomakeup,modernphoto,happy,1
002304.jpg,female,caucasian,nomakeup,modernphoto,slightlyhappy,25
002305.jpg,female,caucasian,nomakeup,modernphoto,neutral,8
002306.jpg,male,caucasian,nomakeup,modernphoto,slightlyhappy,52
002307.jpg,male,caucasian,nomakeup,modernphoto,happy,17
002308.jpg,male,caucasian,nomakeup,modernphoto,neutral,22
002309.jpg,female,caucasian,makeup,modernphoto,slightlyhappy,27
002310.jpg,male,caucasian,nomakeup,modernphoto,neutral,33
002311.jpg,female,caucasian,nomakeup,modernphoto,slightlyhappy,26
002312.jpg,male,caucasian,nomakeup,modernphoto,neutral,38
002313.jpg,male,caucasian,nomakeup,modernphoto,neutral,36
002314.jpg,male,caucasian,nomakeup,modernphoto,slightlyhappy,36
002315.jpg,male,caucasian,nomakeup,modernphoto,neutral,14
002316.jpg,male,caucasian,nomakeup,modernphoto,neutral,46
002317.jpg,male,caucasian,nomakeup,modernphoto,slightlyhappy,30
002318.jpg,male,caucasian,nomakeup,modernphoto,neutral,48
002319.jpg,male,caucasian,nomakeup,modernphoto,neutral,48
002320.jpg,male,caucasian,nomakeup,modernphoto,happy,51
002321.jpg,male,caucasian,nomakeup,oldphoto,happy,41
002322.jpg,female,caucasian,nomakeup,modernphoto,slightlyhappy,7
002323.jpg,female,caucasian,nomakeup,modernphoto,happy,27
002324.jpg,female,caucasian,nomakeup,modernphoto,happy,35
002325.jpg,female,caucasian,makeup,modernphoto,happy,20
002326.jpg,male,caucasian,nomakeup,modernphoto,happy,42
002327.jpg,male,caucasian,nomakeup,modernphoto,happy,24
002328.jpg,female,caucasian,makeup,modernphoto,slightlyhappy,18
002329.jpg,female,afroamerican,makeup,modernphoto,slightlyhappy,30
002330.jpg,male,asian,nomakeup,modernphoto,slightlyhappy,28
002331.jpg,female,caucasian,makeup,modernphoto,slightlyhappy,58
002332.jpg,female,caucasian,notclear,modernphoto,neutral,40
002333.jpg,male,caucasian,nomakeup,modernphoto,slightlyhappy,14
002334.jpg,male,caucasian,nomakeup,modernphoto,slightlyhappy,6
002335.jpg,male,asian,nomakeup,modernphoto,neutral,34
002336.jpg,male,caucasian,nomakeup,modernphoto,neutral,36
002337.jpg,male,caucasian,nomakeup,modernphoto,slightlyhappy,55
002338.jpg,female,caucasian,makeup,modernphoto,slightlyhappy,23
002339.jpg,female,caucasian,nomakeup,modernphoto,slightlyhappy,16
002340.jpg,male,caucasian,nomakeup,modernphoto,neutral,85
002341.jpg,male,caucasian,nomakeup,modernphoto,slightlyhappy,54
002342.jpg,female,caucasian,nomakeup,modernphoto,neutral,23
002343.jpg,female,caucasian,nomakeup,modernphoto,slightlyhappy,30
002344.jpg,male,caucasian,nomakeup,modernphoto,slightlyhappy,55
002345.jpg,male,caucasian,nomakeup,modernphoto,happy,59
002346.jpg,female,caucasian,makeup,modernphoto,happy,20
002347.jpg,female,caucasian,nomakeup,modernphoto,happy,12
002348.jpg,male,caucasian,nomakeup,modernphoto,neutral,71
002349.jpg,male,caucasian,nomakeup,modernphoto,happy,38
002350.jpg,male,caucasian,nomakeup,modernphoto,happy,5
002351.jpg,male,caucasian,nomakeup,modernphoto,slightlyhappy,42
002352.jpg,female,caucasian,nomakeup,modernphoto,happy,24
002353.jpg,female,caucasian,nomakeup,modernphoto,slightlyhappy,55
002354.jpg,male,caucasian,nomakeup,modernphoto,slightlyhappy,42
002355.jpg,male,caucasian,nomakeup,modernphoto,slightlyhappy,20
002356.jpg,male,caucasian,nomakeup,modernphoto,neutral,1
002357.jpg,male,asian,nomakeup,modernphoto,slightlyhappy,23
002358.jpg,male,caucasian,nomakeup,modernphoto,neutral,47
002359.jpg,female,caucasian,nomakeup,modernphoto,neutral,2
002360.jpg,male,caucasian,nomakeup,modernphoto,slightlyhappy,46
002361.jpg,male,caucasian,nomakeup,modernphoto,slightlyhappy,47
002362.jpg,male,caucasian,nomakeup,oldphoto,slightlyhappy,30
002363.jpg,male,caucasian,nomakeup,modernphoto,slightlyhappy,48
002364.jpg,female,caucasian,makeup,modernphoto,neutral,36
002365.jpg,female,caucasian,nomakeup,modernphoto,slightlyhappy,27
002366.jpg,male,caucasian,nomakeup,modernphoto,slightlyhappy,10
002367.jpg,female,caucasian,nomakeup,modernphoto,neutral,23
002368.jpg,male,asian,nomakeup,modernphoto,slightlyhappy,51
002369.jpg,male,caucasian,nomakeup,modernphoto,slightlyhappy,37
002370.jpg,female,caucasian,nomakeup,modernphoto,slightlyhappy,25
002371.jpg,male,caucasian,nomakeup,modernphoto,neutral,37
002372.jpg,male,caucasian,nomakeup,modernphoto,neutral,37
002373.jpg,male,caucasian,nomakeup,modernphoto,neutral,70
002374.jpg,male,caucasian,nomakeup,modernphoto,slightlyhappy,23
002375.jpg,male,caucasian,nomakeup,modernphoto,slightlyhappy,30
002376.jpg,male,caucasian,nomakeup,modernphoto,neutral,55
002377.jpg,male,caucasian,nomakeup,modernphoto,slightlyhappy,37
002378.jpg,male,caucasian,nomakeup,modernphoto,neutral,41
002379.jpg,male,asian,nomakeup,modernphoto,neutral,30
002380.jpg,female,caucasian,makeup,modernphoto,slightlyhappy,52
002381.jpg,female,caucasian,makeup,oldphoto,slightlyhappy,30
002382.jpg,male,caucasian,nomakeup,modernphoto,neutral,50
002383.jpg,male,caucasian,nomakeup,modernphoto,slightlyhappy,27
002384.jpg,female,caucasian,makeup,modernphoto,neutral,62
002385.jpg,female,caucasian,nomakeup,modernphoto,slightlyhappy,28
002386.jpg,female,caucasian,nomakeup,modernphoto,slightlyhappy,55
002387.jpg,female,caucasian,makeup,modernphoto,slightlyhappy,52
002388.jpg,female,caucasian,nomakeup,modernphoto,happy,34
002389.jpg,female,afroamerican,nomakeup,modernphoto,happy,22
002390.jpg,female,caucasian,notclear,oldphoto,slightlyhappy,34
002391.jpg,female,asian,verysubtle,modernphoto,slightlyhappy,35
002392.jpg,female,asian,nomakeup,modernphoto,slightlyhappy,16
002393.jpg,female,caucasian,makeup,modernphoto,happy,33
002394.jpg,male,caucasian,nomakeup,modernphoto,other,7
002395.jpg,male,asian,nomakeup,modernphoto,slightlyhappy,30
002396.jpg,male,caucasian,nomakeup,modernphoto,neutral,33
002397.jpg,female,caucasian,nomakeup,modernphoto,neutral,14
002398.jpg,female,asian,nomakeup,modernphoto,slightlyhappy,25
002399.jpg,male,caucasian,nomakeup,modernphoto,neutral,1
002400.jpg,female,asian,nomakeup,modernphoto,neutral,38
002401.jpg,female,caucasian,makeup,modernphoto,slightlyhappy,30
002402.jpg,female,caucasian,makeup,modernphoto,happy,20
002403.jpg,male,caucasian,nomakeup,modernphoto,neutral,29
002404.jpg,female,caucasian,nomakeup,modernphoto,neutral,22
002405.jpg,female,caucasian,nomakeup,modernphoto,neutral,1
002406.jpg,male,caucasian,nomakeup,modernphoto,other,28
002407.jpg,male,asian,nomakeup,modernphoto,slightlyhappy,39
002408.jpg,male,caucasian,nomakeup,modernphoto,other,21
002409.jpg,female,caucasian,nomakeup,modernphoto,slightlyhappy,12
002410.jpg,male,caucasian,nomakeup,modernphoto,slightlyhappy,19
002411.jpg,male,caucasian,nomakeup,modernphoto,happy,49
002412.jpg,male,caucasian,nomakeup,modernphoto,happy,24
002413.jpg,male,caucasian,nomakeup,modernphoto,neutral,26
002414.jpg,male,asian,nomakeup,modernphoto,neutral,32
002415.jpg,female,caucasian,nomakeup,modernphoto,slightlyhappy,51
002416.jpg,male,caucasian,nomakeup,modernphoto,slightlyhappy,50
002417.jpg,male,caucasian,nomakeup,modernphoto,slightlyhappy,8
002418.jpg,female,caucasian,nomakeup,modernphoto,slightlyhappy,39
002419.jpg,male,caucasian,nomakeup,modernphoto,neutral,32
002420.jpg,male,asian,nomakeup,modernphoto,slightlyhappy,87
002421.jpg,male,caucasian,nomakeup,modernphoto,slightlyhappy,31
002422.jpg,female,caucasian,nomakeup,modernphoto,happy,29
002423.jpg,male,caucasian,nomakeup,modernphoto,slightlyhappy,25
002424.jpg,male,caucasian,nomakeup,modernphoto,neutral,50
002425.jpg,male,afroamerican,nomakeup,modernphoto,slightlyhappy,41
002426.jpg,female,asian,makeup,modernphoto,neutral,32
002427.jpg,female,afroamerican,makeup,oldphoto,slightlyhappy,47
002428.jpg,male,caucasian,nomakeup,modernphoto,slightlyhappy,37
002429.jpg,male,caucasian,nomakeup,modernphoto,slightlyhappy,2
002430.jpg,female,caucasian,nomakeup,modernphoto,slightlyhappy,6
002431.jpg,female,caucasian,makeup,modernphoto,slightlyhappy,44
002432.jpg,female,caucasian,nomakeup,modernphoto,slightlyhappy,47
002433.jpg,female,asian,nomakeup,modernphoto,slightlyhappy,43
002434.jpg,female,caucasian,nomakeup,modernphoto,happy,20
002435.jpg,male,caucasian,nomakeup,modernphoto,slightlyhappy,50
002436.jpg,male,caucasian,nomakeup,modernphoto,slightlyhappy,31
002437.jpg,male,asian,nomakeup,modernphoto,slightlyhappy,23
002438.jpg,female,caucasian,makeup,modernphoto,happy,32
002439.jpg,female,caucasian,nomakeup,modernphoto,happy,2
002440.jpg,female,caucasian,makeup,modernphoto,neutral,30
002441.jpg,female,caucasian,nomakeup,modernphoto,slightlyhappy,49
002442.jpg,female,caucasian,nomakeup,modernphoto,neutral,25
002443.jpg,female,asian,makeup,modernphoto,slightlyhappy,25
002444.jpg,female,caucasian,nomakeup,modernphoto,neutral,34
002445.jpg,male,caucasian,nomakeup,modernphoto,neutral,42
002446.jpg,male,caucasian,nomakeup,modernphoto,slightlyhappy,55
002447.jpg,male,caucasian,nomakeup,modernphoto,neutral,30
